
999,20oct1999,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan2000,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr2000,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan2006,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr2006,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jul2006,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct2006,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan2007,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20apr2007,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jul2007,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20apr2008,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul2008,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct2008,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr2009,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul2009,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct2009,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr2010,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jul2010,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20oct2010,999,999,999999999,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jan1981,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20apr1981,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jul1981,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,4
999,20jan1982,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,5
999,20apr1982,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1982,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct1982,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1983,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr1983,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1983,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jan1984,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20apr1984,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jul1984,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct1984,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan1985,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr1985,999,999,111222111,999,999,400,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
